decision_id,timestamp,actor_type,actor_id,entity_type,entity_id,event_sequence,journey_type,journey_instance_id,journey_state
293129,2024-11-12 14:27:14,customer,CUST_008122,,,305248,shopping,inst_51111,browsing
293132,2024-11-12 19:48:55,customer,CUST_008123,,,305251,shopping,inst_51112,browsing
293138,2024-11-12 19:47:30,customer,CUST_008126,,,305257,shopping,inst_51115,browsing
293141,2024-11-12 13:30:09,customer,CUST_008127,,,305260,shopping,inst_51116,browsing
293226,2024-11-13 09:54:01,customer,CUST_001110,,,305354,shopping,inst_51196,considering
293229,2024-11-13 11:42:05,customer,CUST_001218,,,305357,shopping,inst_51197,browsing
293234,2024-11-13 21:31:23,customer,CUST_001330,,,305362,shopping,inst_51198,browsing
293235,2024-11-13 21:42:32,customer,CUST_001330,,,305363,shopping,inst_51198,considering
293238,2024-11-13 20:47:12,customer,CUST_001613,,,305366,shopping,inst_51199,browsing
293240,2024-11-13 20:50:12,customer,CUST_001613,,,305368,shopping,inst_51199,browsing
293244,2024-11-13 16:26:03,customer,CUST_001825,,,305372,shopping,inst_51200,considering
293254,2024-11-13 21:22:32,customer,CUST_003263,,,305382,shopping,inst_51205,browsing
293257,2024-11-13 21:25:57,customer,CUST_003263,,,305385,shopping,inst_51205,considering
293259,2024-11-13 21:45:41,customer,CUST_003263,,,305387,shopping,inst_51205,checkout
293260,2024-11-13 21:47:41,customer,CUST_003263,,,305388,shopping,inst_51205,purchased
293263,2024-11-13 09:44:14,customer,CUST_003397,,,305391,shopping,inst_51206,considering
293269,2024-11-13 22:26:41,customer,CUST_003799,,,305397,shopping,inst_51209,considering
293271,2024-11-13 22:02:57,customer,CUST_003821,,,305399,shopping,inst_51210,browsing
293274,2024-11-13 17:46:35,customer,CUST_003894,,,305402,shopping,inst_51211,browsing
293277,2024-11-13 17:50:34,customer,CUST_003894,,,305405,shopping,inst_51211,considering
293279,2024-11-13 21:16:18,customer,CUST_003906,,,305407,shopping,inst_51212,considering
293283,2024-11-13 18:37:35,customer,CUST_003946,,,305411,shopping,inst_51213,browsing
293286,2024-11-13 19:23:45,customer,CUST_004035,,,305414,shopping,inst_51214,considering
293288,2024-11-13 20:47:17,customer,CUST_004064,,,305416,shopping,inst_51215,considering
293290,2024-11-13 20:52:17,customer,CUST_004064,,,305418,shopping,inst_51215,checkout
293293,2024-11-13 20:54:17,customer,CUST_004064,,,305422,shopping,inst_51215,purchased
293296,2024-11-13 20:37:37,customer,CUST_004071,,,305425,shopping,inst_51216,browsing
293299,2024-11-13 20:40:37,customer,CUST_004071,,,305428,shopping,inst_51216,browsing
293302,2024-11-13 18:09:27,customer,CUST_004078,,,305431,shopping,inst_51217,browsing
293304,2024-11-13 18:15:57,customer,CUST_004078,,,305433,shopping,inst_51217,considering
293306,2024-11-13 13:07:59,customer,CUST_004248,,,305435,shopping,inst_51218,browsing
293309,2024-11-13 13:10:59,customer,CUST_004248,,,305438,shopping,inst_51218,browsing
293312,2024-11-13 21:11:05,customer,CUST_004392,,,305441,shopping,inst_51219,browsing
293313,2024-11-13 21:14:11,customer,CUST_004392,,,305442,shopping,inst_51219,browsing
293316,2024-11-13 21:19:15,customer,CUST_004392,,,305445,shopping,inst_51219,considering
293318,2024-11-13 21:24:15,customer,CUST_004392,,,305447,shopping,inst_51219,checkout
293320,2024-11-13 21:30:38,customer,CUST_004392,,,305449,shopping,inst_51219,purchased
293326,2024-11-13 12:31:40,customer,CUST_004727,,,305455,shopping,inst_51223,considering
293328,2024-11-13 10:33:22,customer,CUST_004728,,,305457,shopping,inst_51224,browsing
293332,2024-11-13 22:00:55,customer,CUST_004830,,,305461,shopping,inst_51225,browsing
293334,2024-11-13 22:03:55,customer,CUST_004830,,,305463,shopping,inst_51225,browsing
293337,2024-11-13 22:14:18,customer,CUST_004830,,,305466,shopping,inst_51225,considering
293339,2024-11-13 07:22:25,customer,CUST_005028,,,305468,shopping,inst_51226,browsing
293342,2024-11-13 07:25:25,customer,CUST_005028,,,305471,shopping,inst_51226,browsing
293344,2024-11-13 07:28:25,customer,CUST_005028,,,305473,shopping,inst_51226,considering
293348,2024-11-13 19:47:07,customer,CUST_005208,,,305477,shopping,inst_51227,browsing
293351,2024-11-13 18:47:26,customer,CUST_005233,,,305480,shopping,inst_51228,browsing
293360,2024-11-13 09:15:55,customer,CUST_005885,,,305489,shopping,inst_51234,browsing
293361,2024-11-13 09:18:55,customer,CUST_005885,,,305490,shopping,inst_51234,considering
293362,2024-11-13 09:25:47,customer,CUST_005885,,,305491,shopping,inst_51234,checkout
293364,2024-11-13 09:28:32,customer,CUST_005885,,,305494,shopping,inst_51234,purchased
293367,2024-11-13 18:29:10,customer,CUST_005939,,,305497,shopping,inst_51236,browsing
293373,2024-11-13 20:31:41,customer,CUST_006010,,,305503,shopping,inst_51238,browsing
293376,2024-11-13 16:18:08,customer,CUST_006053,,,305506,shopping,inst_51239,browsing
293378,2024-11-13 16:21:08,customer,CUST_006053,,,305508,shopping,inst_51239,browsing
293381,2024-11-13 16:24:08,customer,CUST_006053,,,305511,shopping,inst_51239,browsing
293384,2024-11-13 16:27:11,customer,CUST_006053,,,305514,shopping,inst_51239,browsing
293386,2024-11-13 16:30:11,customer,CUST_006053,,,305516,shopping,inst_51239,browsing
293389,2024-11-13 16:44:23,customer,CUST_006053,,,305519,shopping,inst_51239,considering
293391,2024-11-13 16:49:23,customer,CUST_006053,,,305521,shopping,inst_51239,checkout
293400,2024-11-13 12:00:09,customer,CUST_006073,,,305531,shopping,inst_51240,considering
293406,2024-11-13 12:32:33,customer,CUST_006180,,,305537,shopping,inst_51242,considering
293411,2024-11-13 19:27:34,customer,CUST_006490,,,305542,shopping,inst_51245,browsing
293414,2024-11-13 19:30:34,customer,CUST_006490,,,305545,shopping,inst_51245,browsing
293416,2024-11-13 19:34:03,customer,CUST_006490,,,305547,shopping,inst_51245,considering
293419,2024-11-13 11:12:32,customer,CUST_006584,,,305550,shopping,inst_51246,browsing
293422,2024-11-13 18:27:35,customer,CUST_006635,,,305553,shopping,inst_51247,browsing
293425,2024-11-13 18:32:16,customer,CUST_006635,,,305556,shopping,inst_51247,browsing
293428,2024-11-13 18:35:16,customer,CUST_006635,,,305559,shopping,inst_51247,browsing
293430,2024-11-13 18:38:16,customer,CUST_006635,,,305561,shopping,inst_51247,browsing
293431,2024-11-13 18:41:16,customer,CUST_006635,,,305562,shopping,inst_51247,browsing
293434,2024-11-13 18:44:28,customer,CUST_006635,,,305565,shopping,inst_51247,considering
293436,2024-11-13 17:45:39,customer,CUST_006679,,,305567,shopping,inst_51248,browsing
293440,2024-11-13 13:04:34,customer,CUST_006795,,,305571,shopping,inst_51249,browsing
293443,2024-11-13 13:24:11,customer,CUST_006795,,,305574,shopping,inst_51249,considering
293445,2024-11-13 13:29:11,customer,CUST_006795,,,305576,shopping,inst_51249,checkout
293449,2024-11-13 13:31:12,customer,CUST_006795,,,305581,shopping,inst_51249,purchased
293456,2024-11-13 15:43:36,customer,CUST_007031,,,305588,shopping,inst_51252,browsing
293457,2024-11-13 15:46:36,customer,CUST_007031,,,305589,shopping,inst_51252,browsing
293459,2024-11-13 15:49:36,customer,CUST_007031,,,305591,shopping,inst_51252,browsing
293460,2024-11-13 15:52:36,customer,CUST_007031,,,305592,shopping,inst_51252,browsing
293463,2024-11-13 19:55:32,customer,CUST_007119,,,305595,shopping,inst_51253,browsing
293466,2024-11-13 19:58:32,customer,CUST_007119,,,305598,shopping,inst_51253,browsing
293468,2024-11-13 20:01:32,customer,CUST_007119,,,305600,shopping,inst_51253,browsing
293469,2024-11-13 20:10:08,customer,CUST_007119,,,305601,shopping,inst_51253,browsing
293474,2024-11-13 08:31:00,customer,CUST_007244,,,305606,shopping,inst_51255,considering
293475,2024-11-13 08:37:45,customer,CUST_007244,,,305607,shopping,inst_51255,checkout
293477,2024-11-13 08:40:04,customer,CUST_007244,,,305610,shopping,inst_51255,purchased
293480,2024-11-13 14:31:17,customer,CUST_007307,,,305613,shopping,inst_51256,considering
293484,2024-11-13 16:05:02,customer,CUST_007379,,,305617,shopping,inst_51257,considering
293487,2024-11-13 17:39:15,customer,CUST_007411,,,305620,shopping,inst_51258,browsing
293490,2024-11-13 17:43:59,customer,CUST_007411,,,305623,shopping,inst_51258,considering
293493,2024-11-13 07:54:56,customer,CUST_007419,,,305626,shopping,inst_51259,considering
293495,2024-11-13 19:28:16,customer,CUST_007519,,,305628,shopping,inst_51260,browsing
293498,2024-11-13 19:31:16,customer,CUST_007519,,,305631,shopping,inst_51260,considering
293502,2024-11-13 08:45:56,customer,CUST_007650,,,305635,shopping,inst_51261,considering
293504,2024-11-13 19:02:53,customer,CUST_007746,,,305637,shopping,inst_51262,browsing
293506,2024-11-13 19:05:53,customer,CUST_007746,,,305639,shopping,inst_51262,browsing
293509,2024-11-13 19:08:53,customer,CUST_007746,,,305642,shopping,inst_51262,considering
293514,2024-11-13 17:17:49,customer,CUST_007763,,,305647,shopping,inst_51263,browsing
293516,2024-11-13 17:20:49,customer,CUST_007763,,,305649,shopping,inst_51263,browsing
293520,2024-11-13 15:27:32,customer,CUST_007929,,,305653,shopping,inst_51264,browsing
293525,2024-11-13 07:50:36,customer,CUST_007942,,,305658,shopping,inst_51265,browsing
293527,2024-11-13 08:01:25,customer,CUST_007942,,,305660,shopping,inst_51265,considering
293531,2024-11-14 06:00:45,customer,CUST_008129,,,305664,shopping,inst_51187,browsing
293533,2024-11-14 06:03:45,customer,CUST_008129,,,305666,shopping,inst_51187,browsing
293535,2024-11-13 15:17:30,customer,CUST_008131,,,305668,shopping,inst_51189,browsing
293536,2024-11-13 15:20:30,customer,CUST_008131,,,305669,shopping,inst_51189,browsing
293539,2024-11-13 15:23:30,customer,CUST_008131,,,305672,shopping,inst_51189,browsing
293543,2024-11-13 17:59:54,customer,CUST_008133,,,305676,shopping,inst_51191,browsing
293545,2024-11-13 18:02:54,customer,CUST_008133,,,305678,shopping,inst_51191,browsing
293549,2024-11-13 18:04:32,customer,CUST_008134,,,305682,shopping,inst_51192,considering
293550,2024-11-13 18:09:32,customer,CUST_008134,,,305683,shopping,inst_51192,checkout
293552,2024-11-13 18:11:48,customer,CUST_008134,,,305686,shopping,inst_51192,purchased
293556,2024-11-13 12:43:13,customer,CUST_008136,,,305690,shopping,inst_51194,browsing
293559,2024-11-13 10:34:27,customer,CUST_008137,,,305693,shopping,inst_51195,browsing
293560,2024-11-13 10:37:27,customer,CUST_008137,,,305694,shopping,inst_51195,browsing
293563,2024-11-13 10:40:27,customer,CUST_008137,,,305697,shopping,inst_51195,browsing
293642,2024-11-14 21:40:35,customer,CUST_000597,,,305789,shopping,inst_51279,browsing
293644,2024-11-14 21:43:35,customer,CUST_000597,,,305791,shopping,inst_51279,browsing
293646,2024-11-14 21:46:35,customer,CUST_000597,,,305793,shopping,inst_51279,browsing
293649,2024-11-14 21:57:01,customer,CUST_000597,,,305796,shopping,inst_51279,browsing
293652,2024-11-14 22:01:50,customer,CUST_000597,,,305799,shopping,inst_51279,considering
293656,2024-11-14 18:25:32,customer,CUST_000971,,,305803,shopping,inst_51280,browsing
293658,2024-11-14 18:28:48,customer,CUST_000971,,,305805,shopping,inst_51280,browsing
293660,2024-11-14 18:32:13,customer,CUST_000971,,,305807,shopping,inst_51280,browsing
293665,2024-11-14 17:27:44,customer,CUST_001575,,,305812,shopping,inst_51282,browsing
293668,2024-11-14 17:31:52,customer,CUST_001575,,,305815,shopping,inst_51282,browsing
293670,2024-11-14 17:34:52,customer,CUST_001575,,,305817,shopping,inst_51282,browsing
293671,2024-11-14 17:37:52,customer,CUST_001575,,,305818,shopping,inst_51282,browsing
293672,2024-11-14 17:41:06,customer,CUST_001575,,,305819,shopping,inst_51282,browsing
293674,2024-11-14 17:48:02,customer,CUST_001575,,,305821,shopping,inst_51282,considering
293676,2024-11-14 17:54:44,customer,CUST_001575,,,305823,shopping,inst_51282,checkout
293680,2024-11-14 11:44:16,customer,CUST_001752,,,305828,shopping,inst_51283,considering
293683,2024-11-14 16:17:18,customer,CUST_001825,,,305831,shopping,inst_51284,browsing
293688,2024-11-14 20:02:54,customer,CUST_002159,,,305836,shopping,inst_51285,considering
293692,2024-11-14 20:12:23,customer,CUST_002159,,,305840,shopping,inst_51285,checkout
293694,2024-11-14 20:14:23,customer,CUST_002159,,,305843,shopping,inst_51285,purchased
293696,2024-11-14 13:21:42,customer,CUST_002372,,,305845,shopping,inst_51286,browsing
293700,2024-11-14 19:31:58,customer,CUST_002400,,,305849,shopping,inst_51287,considering
293702,2024-11-14 19:42:06,customer,CUST_002400,,,305851,shopping,inst_51287,checkout
293704,2024-11-14 19:46:35,customer,CUST_002400,,,305853,shopping,inst_51287,purchased
293707,2024-11-14 19:21:14,customer,CUST_002707,,,305856,shopping,inst_51288,browsing
293710,2024-11-14 19:24:14,customer,CUST_002707,,,305859,shopping,inst_51288,browsing
293714,2024-11-14 16:47:49,customer,CUST_002952,,,305863,shopping,inst_51290,browsing
293717,2024-11-14 17:33:50,customer,CUST_003553,,,305866,shopping,inst_51291,browsing
293719,2024-11-14 17:36:50,customer,CUST_003553,,,305868,shopping,inst_51291,browsing
293721,2024-11-14 17:39:50,customer,CUST_003553,,,305870,shopping,inst_51291,browsing
293724,2024-11-14 17:42:50,customer,CUST_003553,,,305873,shopping,inst_51291,browsing
293726,2024-11-14 17:45:50,customer,CUST_003553,,,305875,shopping,inst_51291,browsing
293728,2024-11-14 17:48:50,customer,CUST_003553,,,305877,shopping,inst_51291,browsing
293732,2024-11-14 17:50:25,customer,CUST_003565,,,305881,shopping,inst_51292,browsing
293735,2024-11-14 17:54:21,customer,CUST_003565,,,305884,shopping,inst_51292,browsing
293739,2024-11-14 11:44:52,customer,CUST_003581,,,305888,shopping,inst_51293,browsing
293748,2024-11-14 08:19:12,customer,CUST_003906,,,305897,shopping,inst_51297,browsing
293751,2024-11-14 08:22:12,customer,CUST_003906,,,305900,shopping,inst_51297,browsing
293753,2024-11-14 08:25:12,customer,CUST_003906,,,305902,shopping,inst_51297,browsing
293756,2024-11-14 08:28:12,customer,CUST_003906,,,305905,shopping,inst_51297,browsing
293759,2024-11-14 08:31:12,customer,CUST_003906,,,305908,shopping,inst_51297,browsing
293761,2024-11-14 08:34:12,customer,CUST_003906,,,305910,shopping,inst_51297,browsing
293766,2024-11-14 20:05:40,customer,CUST_004258,,,305915,shopping,inst_51300,browsing
293767,2024-11-14 20:08:40,customer,CUST_004258,,,305916,shopping,inst_51300,browsing
293769,2024-11-14 20:11:40,customer,CUST_004258,,,305918,shopping,inst_51300,browsing
293772,2024-11-14 20:15:33,customer,CUST_004258,,,305921,shopping,inst_51300,browsing
293776,2024-11-14 11:16:31,customer,CUST_004437,,,305925,shopping,inst_51301,browsing
293778,2024-11-14 11:37:42,customer,CUST_004437,,,305927,shopping,inst_51301,considering
293782,2024-11-14 20:22:48,customer,CUST_004574,,,305931,shopping,inst_51302,browsing
293785,2024-11-14 20:27:37,customer,CUST_004574,,,305934,shopping,inst_51302,browsing
293786,2024-11-14 20:34:02,customer,CUST_004574,,,305935,shopping,inst_51302,browsing
293788,2024-11-14 20:37:02,customer,CUST_004574,,,305937,shopping,inst_51302,browsing
293790,2024-11-14 20:40:02,customer,CUST_004574,,,305939,shopping,inst_51302,browsing
293792,2024-11-14 17:59:14,customer,CUST_004642,,,305941,shopping,inst_51303,browsing
293793,2024-11-14 18:02:14,customer,CUST_004642,,,305942,shopping,inst_51303,browsing
293800,2024-11-14 06:51:02,customer,CUST_004773,,,305949,shopping,inst_51305,considering
293804,2024-11-14 15:16:06,customer,CUST_005252,,,305953,shopping,inst_51307,browsing
293807,2024-11-14 15:19:06,customer,CUST_005252,,,305956,shopping,inst_51307,browsing
293809,2024-11-14 22:08:28,customer,CUST_005371,,,305958,shopping,inst_51308,browsing
293811,2024-11-14 22:12:49,customer,CUST_005371,,,305960,shopping,inst_51308,considering
293815,2024-11-14 15:39:04,customer,CUST_005431,,,305964,shopping,inst_51309,considering
293819,2024-11-14 15:44:04,customer,CUST_005431,,,305968,shopping,inst_51309,checkout
293822,2024-11-14 19:24:15,customer,CUST_005559,,,305972,shopping,inst_51310,considering
293823,2024-11-14 19:29:15,customer,CUST_005559,,,305973,shopping,inst_51310,checkout
293831,2024-11-14 22:36:18,customer,CUST_005939,,,305981,shopping,inst_51315,browsing
293835,2024-11-14 18:40:23,customer,CUST_005947,,,305985,shopping,inst_51316,browsing
293838,2024-11-14 18:45:23,customer,CUST_005947,,,305988,shopping,inst_51316,considering
293842,2024-11-14 09:23:32,customer,CUST_006112,,,305992,shopping,inst_51318,browsing
293845,2024-11-14 09:26:32,customer,CUST_006112,,,305995,shopping,inst_51318,browsing
293848,2024-11-14 22:58:55,customer,CUST_006197,,,305998,shopping,inst_51320,browsing
293851,2024-11-14 14:01:26,customer,CUST_006212,,,306001,shopping,inst_51321,browsing
293854,2024-11-14 10:51:10,customer,CUST_006281,,,306004,shopping,inst_51322,considering
293858,2024-11-14 21:14:17,customer,CUST_006490,,,306008,shopping,inst_51324,browsing
293861,2024-11-14 21:17:17,customer,CUST_006490,,,306011,shopping,inst_51324,browsing
293864,2024-11-14 21:20:27,customer,CUST_006490,,,306014,shopping,inst_51324,browsing
293867,2024-11-14 21:23:27,customer,CUST_006490,,,306017,shopping,inst_51324,browsing
293873,2024-11-14 11:33:24,customer,CUST_006803,,,306023,shopping,inst_51328,considering
293877,2024-11-14 19:27:27,customer,CUST_006897,,,306027,shopping,inst_51330,browsing
293880,2024-11-14 19:30:27,customer,CUST_006897,,,306030,shopping,inst_51330,browsing
293883,2024-11-14 19:33:27,customer,CUST_006897,,,306033,shopping,inst_51330,browsing
293885,2024-11-14 19:36:27,customer,CUST_006897,,,306035,shopping,inst_51330,browsing
293888,2024-11-14 19:39:27,customer,CUST_006897,,,306038,shopping,inst_51330,considering
293890,2024-11-14 19:44:27,customer,CUST_006897,,,306040,shopping,inst_51330,checkout
293894,2024-11-14 19:46:27,customer,CUST_006897,,,306045,shopping,inst_51330,purchased
293898,2024-11-14 13:48:33,customer,CUST_007323,,,306049,shopping,inst_51332,considering
293902,2024-11-14 12:55:56,customer,CUST_007372,,,306053,shopping,inst_51333,considering
293904,2024-11-14 20:48:57,customer,CUST_007533,,,306055,shopping,inst_51336,browsing
293906,2024-11-14 13:18:37,customer,CUST_007566,,,306057,shopping,inst_51337,browsing
293907,2024-11-14 16:47:55,customer,CUST_007823,,,306058,shopping,inst_51338,browsing
293909,2024-11-14 16:50:55,customer,CUST_007823,,,306060,shopping,inst_51338,browsing
293912,2024-11-14 16:53:55,customer,CUST_007823,,,306063,shopping,inst_51338,browsing
293918,2024-11-14 18:33:26,customer,CUST_008059,,,306069,shopping,inst_51341,considering
293920,2024-11-14 10:26:44,customer,CUST_008138,,,306071,shopping,inst_51266,browsing
293922,2024-11-14 10:29:44,customer,CUST_008138,,,306073,shopping,inst_51266,browsing
293924,2024-11-14 10:32:44,customer,CUST_008138,,,306075,shopping,inst_51266,browsing
293927,2024-11-14 09:19:23,customer,CUST_008139,,,306078,shopping,inst_51267,browsing
293928,2024-11-14 09:30:19,customer,CUST_008139,,,306079,shopping,inst_51267,browsing
293930,2024-11-14 09:33:19,customer,CUST_008139,,,306081,shopping,inst_51267,browsing
293932,2024-11-14 09:36:19,customer,CUST_008139,,,306083,shopping,inst_51267,browsing
293934,2024-11-14 09:44:25,customer,CUST_008139,,,306085,shopping,inst_51267,considering
293936,2024-11-14 09:49:25,customer,CUST_008139,,,306087,shopping,inst_51267,checkout
293941,2024-11-14 10:00:10,customer,CUST_008139,,,306093,shopping,inst_51267,purchased
293945,2024-11-14 21:22:00,customer,CUST_008140,,,306097,shopping,inst_51268,browsing
293947,2024-11-14 21:26:12,customer,CUST_008140,,,306099,shopping,inst_51268,considering
293951,2024-11-14 16:10:09,customer,CUST_008141,,,306103,shopping,inst_51269,browsing
293953,2024-11-14 16:14:07,customer,CUST_008141,,,306105,shopping,inst_51269,considering
293957,2024-11-14 12:06:10,customer,CUST_008142,,,306109,shopping,inst_51270,browsing
293960,2024-11-14 12:09:10,customer,CUST_008142,,,306112,shopping,inst_51270,browsing
293962,2024-11-14 12:12:10,customer,CUST_008142,,,306114,shopping,inst_51270,browsing
293964,2024-11-14 12:16:41,customer,CUST_008142,,,306116,shopping,inst_51270,browsing
293968,2024-11-14 17:34:35,customer,CUST_008143,,,306120,shopping,inst_51271,browsing
293973,2024-11-14 09:38:36,customer,CUST_008144,,,306125,shopping,inst_51272,browsing
293976,2024-11-14 19:09:27,customer,CUST_008145,,,306128,shopping,inst_51273,browsing
293979,2024-11-14 19:12:27,customer,CUST_008145,,,306131,shopping,inst_51273,browsing
293981,2024-11-14 19:15:27,customer,CUST_008145,,,306133,shopping,inst_51273,browsing
293983,2024-11-14 19:18:27,customer,CUST_008145,,,306135,shopping,inst_51273,browsing
293986,2024-11-14 19:21:27,customer,CUST_008145,,,306138,shopping,inst_51273,browsing
293989,2024-11-14 19:26:16,customer,CUST_008145,,,306141,shopping,inst_51273,browsing
293991,2024-11-14 19:29:16,customer,CUST_008145,,,306143,shopping,inst_51273,browsing
293995,2024-11-14 22:42:17,customer,CUST_008147,,,306147,shopping,inst_51275,considering
293998,2024-11-14 09:57:07,customer,CUST_008149,,,306150,shopping,inst_51277,browsing
294001,2024-11-14 10:00:07,customer,CUST_008149,,,306153,shopping,inst_51277,browsing
294004,2024-11-14 22:31:25,customer,CUST_008150,,,306156,shopping,inst_51278,browsing
294085,2024-11-15 15:44:41,customer,CUST_000164,,,306249,shopping,inst_51354,browsing
294088,2024-11-15 10:24:18,customer,CUST_000203,,,306252,shopping,inst_51355,browsing
294091,2024-11-15 10:31:23,customer,CUST_000203,,,306255,shopping,inst_51355,considering
294093,2024-11-15 18:42:18,customer,CUST_000302,,,306257,shopping,inst_51356,browsing
294095,2024-11-15 18:45:18,customer,CUST_000302,,,306259,shopping,inst_51356,browsing
294097,2024-11-15 18:48:18,customer,CUST_000302,,,306261,shopping,inst_51356,browsing
294101,2024-11-15 18:35:23,customer,CUST_000584,,,306265,shopping,inst_51357,browsing
294103,2024-11-15 19:27:09,customer,CUST_000584,,,306267,shopping,inst_51357,considering
294109,2024-11-15 12:26:40,customer,CUST_000597,,,306273,shopping,inst_51358,browsing
294111,2024-11-15 12:29:40,customer,CUST_000597,,,306275,shopping,inst_51358,browsing
294114,2024-11-15 12:32:40,customer,CUST_000597,,,306278,shopping,inst_51358,browsing
294116,2024-11-15 12:39:04,customer,CUST_000597,,,306280,shopping,inst_51358,browsing
294119,2024-11-15 12:57:48,customer,CUST_000597,,,306283,shopping,inst_51358,considering
294122,2024-11-15 16:03:33,customer,CUST_000720,,,306286,shopping,inst_51359,browsing
294125,2024-11-15 16:06:33,customer,CUST_000720,,,306289,shopping,inst_51359,browsing
294128,2024-11-15 16:09:33,customer,CUST_000720,,,306292,shopping,inst_51359,browsing
294131,2024-11-15 08:54:22,customer,CUST_000755,,,306295,shopping,inst_51360,browsing
294132,2024-11-15 08:57:22,customer,CUST_000755,,,306296,shopping,inst_51360,browsing
294135,2024-11-15 09:14:34,customer,CUST_000755,,,306299,shopping,inst_51360,considering
294141,2024-11-15 19:57:41,customer,CUST_001853,,,306305,shopping,inst_51363,browsing
294145,2024-11-15 10:23:05,customer,CUST_002715,,,306309,shopping,inst_51365,browsing
294147,2024-11-15 10:26:05,customer,CUST_002715,,,306311,shopping,inst_51365,browsing
294149,2024-11-15 18:42:26,customer,CUST_002926,,,306313,shopping,inst_51366,browsing
294152,2024-11-15 18:45:26,customer,CUST_002926,,,306316,shopping,inst_51366,browsing
294155,2024-11-15 18:48:26,customer,CUST_002926,,,306319,shopping,inst_51366,browsing
294160,2024-11-15 16:09:23,customer,CUST_003443,,,306324,shopping,inst_51368,browsing
294161,2024-11-15 16:31:32,customer,CUST_003443,,,306325,shopping,inst_51368,considering
294162,2024-11-15 16:36:32,customer,CUST_003443,,,306326,shopping,inst_51368,checkout
294165,2024-11-15 06:31:15,customer,CUST_003502,,,306329,shopping,inst_51369,browsing
294166,2024-11-15 06:34:15,customer,CUST_003502,,,306330,shopping,inst_51369,browsing
294169,2024-11-15 06:58:06,customer,CUST_003502,,,306333,shopping,inst_51369,considering
294176,2024-11-15 19:44:30,customer,CUST_003906,,,306340,shopping,inst_51373,browsing
294178,2024-11-15 19:47:30,customer,CUST_003906,,,306342,shopping,inst_51373,browsing
294181,2024-11-15 17:45:24,customer,CUST_004258,,,306345,shopping,inst_51374,browsing
294184,2024-11-15 17:48:24,customer,CUST_004258,,,306348,shopping,inst_51374,browsing
294187,2024-11-15 15:03:23,customer,CUST_004352,,,306351,shopping,inst_51375,browsing
294189,2024-11-15 15:06:23,customer,CUST_004352,,,306353,shopping,inst_51375,browsing
294192,2024-11-15 18:06:01,customer,CUST_004438,,,306356,shopping,inst_51376,browsing
294194,2024-11-15 18:09:57,customer,CUST_004438,,,306358,shopping,inst_51376,browsing
294198,2024-11-15 15:31:52,customer,CUST_004557,,,306362,shopping,inst_51377,browsing
294200,2024-11-15 15:37:14,customer,CUST_004557,,,306364,shopping,inst_51377,browsing
294203,2024-11-15 15:40:14,customer,CUST_004557,,,306367,shopping,inst_51377,browsing
294207,2024-11-15 10:48:18,customer,CUST_004642,,,306371,shopping,inst_51379,browsing
294210,2024-11-15 10:51:18,customer,CUST_004642,,,306374,shopping,inst_51379,browsing
294214,2024-11-15 18:07:33,customer,CUST_004810,,,306378,shopping,inst_51381,browsing
294217,2024-11-15 17:04:40,customer,CUST_005028,,,306381,shopping,inst_51382,browsing
294220,2024-11-15 17:07:40,customer,CUST_005028,,,306384,shopping,inst_51382,browsing
294222,2024-11-15 17:10:40,customer,CUST_005028,,,306386,shopping,inst_51382,browsing
294225,2024-11-15 18:05:05,customer,CUST_005081,,,306389,shopping,inst_51383,browsing
294227,2024-11-15 18:08:05,customer,CUST_005081,,,306391,shopping,inst_51383,browsing
294230,2024-11-15 18:12:33,customer,CUST_005081,,,306394,shopping,inst_51383,browsing
294236,2024-11-15 18:49:38,customer,CUST_005252,,,306400,shopping,inst_51385,browsing
294239,2024-11-15 18:52:38,customer,CUST_005252,,,306403,shopping,inst_51385,browsing
294241,2024-11-15 19:16:51,customer,CUST_005252,,,306405,shopping,inst_51385,considering
294242,2024-11-15 19:21:51,customer,CUST_005252,,,306406,shopping,inst_51385,checkout
294245,2024-11-15 19:23:51,customer,CUST_005252,,,306410,shopping,inst_51385,purchased
294248,2024-11-15 08:50:31,customer,CUST_005309,,,306413,shopping,inst_51386,browsing
294255,2024-11-15 19:34:04,customer,CUST_005822,,,306420,shopping,inst_51389,considering
294259,2024-11-15 20:51:51,customer,CUST_005934,,,306424,shopping,inst_51390,browsing
294262,2024-11-15 17:46:16,customer,CUST_005939,,,306427,shopping,inst_51391,browsing
294264,2024-11-15 17:49:16,customer,CUST_005939,,,306429,shopping,inst_51391,browsing
294266,2024-11-15 17:52:16,customer,CUST_005939,,,306431,shopping,inst_51391,considering
294269,2024-11-15 21:36:02,customer,CUST_005947,,,306434,shopping,inst_51392,browsing
294271,2024-11-15 21:39:02,customer,CUST_005947,,,306436,shopping,inst_51392,browsing
294275,2024-11-15 07:51:00,customer,CUST_005951,,,306440,shopping,inst_51393,browsing
294279,2024-11-15 09:09:21,customer,CUST_005973,,,306444,shopping,inst_51394,browsing
294284,2024-11-15 06:14:07,customer,CUST_006112,,,306449,shopping,inst_51396,browsing
294286,2024-11-15 06:19:15,customer,CUST_006112,,,306451,shopping,inst_51396,browsing
294288,2024-11-15 06:22:15,customer,CUST_006112,,,306453,shopping,inst_51396,browsing
294292,2024-11-15 21:21:44,customer,CUST_006119,,,306457,shopping,inst_51397,browsing
